"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT","Free shipping","Gift included"
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj aplicat",Elbi,7046786,"Alsu Nuc Inchis Priza Capac CP PT",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Falsu-nuc-inchis-priza-capac-cp-pt,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046786_PRODUCT.jpg,14.22,12.9,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj aplicat",Elbi,7046783,"Alsu Fag Comutator PT",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Falsu-fag-comutator-pt,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046783_PRODUCT.jpg,12.54,11.47,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj aplicat",Elbi,7046763,"Alsu Nuc Inchis Priza Dubla fara CP PT",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Falsu-nuc-inchis-priza-dubla-fara-cp-pt,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046763_PRODUCT.jpg,12.8,11.71,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj aplicat",Elbi,7046746,"Eva Modul Comutator Cap Scara Priza Capac CP PT IP54",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Feva-modul-comutator-cap-scara-priza-capac-cp-pt-ip54,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046746_PRODUCT.jpg,13.83,12.54,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046723,"Zena Mahon Intrerupator Iluminat Scara LED ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-mahon-intrerupator-iluminat-scara-led-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046723_PRODUCT.jpg,14.77,12.94,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj aplicat",Elbi,7046740,"Alsu Intrerupator Cap Scara PT",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Falsu-intrerupator-cap-scara-pt,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046740_PRODUCT.jpg,13.28,10.54,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046660,"Zirve Rama 4 Posturi Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-rama-4-posturi-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046660_PRODUCT.jpg,18.69,14.84,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046697,"Zena Gri Metalizat Priza Dubla fara CP ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-gri-metalizat-priza-dubla-fara-cp-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046697_PRODUCT.jpg,22.03,17.31,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046680,"Zirve Intrerupator Cap Scara LED ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-cap-scara-led-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046680_PRODUCT.jpg,16.29,12.91,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046663,"Zirve Intrerupator Cap Scara LED ST Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-cap-scara-led-st-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046663_PRODUCT.jpg,15.91,14.17,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046677,"Zirve Intrerupator Sonerie ST Nuc Inchis",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzirve-intrerupator-sonerie-st-nuc-inchis,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046677_PRODUCT.jpg,15.84,12.58,0,0
Bricolaj.ro,"ILUMINAT SI ELECTRICE/Aparataj/Aparataj doza rotunda",Elbi,7046640,"Zena Gri Metalizat Intrerupator Cap Scara ST",//profitshare.ro/lps/z3F/K79/?redirect=https%3A%2F%2Fwww.bricolaj.ro%2Fzena-gri-metalizat-intrerupator-cap-scara-st,https://www.bricolaj.ro/userfiles/ca09a8bc-7701-45bf-9ba2-a991712d7112/products/7046640_PRODUCT.jpg,19.93,15.66,0,0
