"Advertiser name",Category,Manufacturer,"Product code","Product name","Product affiliate link","Product picture","Price with VAT","Price with discount, with VAT","Free shipping","Gift included"
Mindblower.ro,gadget,MindBlower,3336,"Set cutite cadou cu ascutitor cutite",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fset-cutite-cadou-cu-ascutitor-cutite.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/set-cutite-cadou-cu-ascutitor-cutite-4175-4658.jpg,206,112,0,0
Mindblower.ro,gadget,MindBlower,3311,"Set sah si accesorii vin Checkmate, Caseta rafinata",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fset-sah-si-accesorii-vin-checkmate-caseta-rafinata.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/set-sah-si-accesorii-vin-checkmate-caseta-rafinata-4158-7563.jpg,77,61,0,0
Mindblower.ro,gadget,MindBlower,3313,"Unealta multifunctionala Ciocan, 12 in 1",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Funealta-multifunctionala-ciocan-12-in-1.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/unealta-multifunctionala-ciocan-12-in-1-4160-4083.jpeg,86,77,0,0
Mindblower.ro,gadget,MindBlower,447.inel-auriu,"Cana inel",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fcana-cu-inel-incorporat.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/cana-inel-1875-3124.jpg,88,,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,2658,"Halba de bere cu racire Iron Chiller, 400 ml",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fhalba-de-bere-cu-racire-iron-chiller-400-ml.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/halba-de-bere-cu-racire-iron-chiller-400-ml-3334-2456.jpg,99,,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,2277,"Joc de Sah in 3",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fjoc-de-sah-in-3.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/joc-de-sah-in-3-2866-6742.jpg,338,294,0,0
Mindblower.ro,gadget,MindBlower,2172,"Cana cadou Super Tata",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fcana-pentru-super-tata.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/cana-pentru-super-tata-2756-7519.jpg,59,,0,0
Mindblower.ro,gadget,MindBlower,2000,"Cana cadou Super Mama",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fcana-mamei-cu-super-puteri.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/cana-mamei-cu-super-puteri-2670-5339.jpg,59,,0,0
Mindblower.ro,gadget,MindBlower,2474,"Big Enter tasta antistres",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fbig-enter-tasta-antistres.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/big-enter-tasta-antistres-3130-2604.jpg,86,69,0,0
Mindblower.ro,"Top 100 Cadouri",MindBlower,1970,"Disc retetar pentru cocktailuri",//profitshare.ro/lps/c2t/K79/?redirect=https%3A%2F%2Fmindblower.ro%2Fdisc-retetar-pentru-cocktailuri.html,https://gomagcdn.ro/domains/mindblower.ro/files/product/original/disc-retetar-pentru-cocktailuri-2642-3758.jpg,92,,0,0
